Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-234.5414	-353.4138	118.8725	1.452612	0.6573097
6	-236.8422	-355.826	118.9838	1.212328	0.8507763
12	-239.1972	-357.8212	118.624	1.578752	0.2658438
18	-233.5513	-352.3015	118.7502	1.585337	0.3862666
24	-232.2669	-350.9243	118.6573	1.668844	0.3716599
30	-234.7659	-353.4562	118.6903	1.668844	0.4432819
36	-227.4411	-346.0307	118.5896	1.665663	0.2999648
42	-234.7644	-353.6809	118.9165	0.6091002	1.45397
48	-237.4135	-356.3444	118.9309	0.6178122	1.43635
54	-243.3907	-362.5303	119.1396	1.108879	0.7832006
60	-230.7438	-349.8891	119.1453	0.8251304	1.085396
66	-228.0465	-347.0203	118.9738	0.9813461	1.09947
72	-235.7877	-354.6705	118.8828	1.072334	1.09947
78	-235.9636	-355.0367	119.073	0.8466614	1.131611
84	-234.6735	-353.7254	119.0519	0.7867948	1.202474
90	-225.3612	-344.3484	118.9872	0.5508304	1.444519
96	-221.4747	-340.328	118.8533	0.9404742	1.240482
102	-226.4843	-345.5278	119.0435	0.9947628	1.020816
108	-234.6018	-353.5885	118.9866	0.8511732	1.203279
114	-227.8372	-346.8494	119.0122	1.353606	0.4878705
120	-235.579	-354.6875	119.1085	1.197615	0.6937192
126	-240.842	-360.0984	119.2564	0.8863614	0.9124692
132	-235.2909	-354.3108	119.0199	1.17046	0.8576912
138	-229.8462	-349.1578	119.3115	0.9271663	0.7966058
144	-239.6605	-358.5728	118.9123	1.326343	0.7966058
150	-237.5899	-356.2497	118.6598	1.696809	0.4339679
156	-233.0117	-352.1253	119.1137	1.213806	0.6522029
162	-245.1961	-363.8332	118.6371	0.817729	1.50745
168	-252.9899	-371.5409	118.551	0.5710905	1.74776
174	-227.901	-346.9419	119.0408	1.238974	0.7375098
180	-232.3558	-351.406	119.0503	1.280689	0.6446006
186	-226.0582	-344.836	118.7778	1.153942	1.120802
192	-233.7586	-352.7218	118.9632	0.6437357	1.391306
198	-239.7355	-358.3108	118.5754	1.031538	1.391306
204	-240.3676	-357.9308	117.5632	0.1673311	2.652036
210	-231.6862	-350.0682	118.382	0.341724	2.019126
216	-239.9267	-357.9158	117.9891	0.2593683	2.327884
222	-229.7053	-348.5741	118.8688	0.4182228	1.630577
228	-229.7233	-348.9742	119.251	0.609249	1.183975
234	-238.6232	-357.1656	118.5423	0.478524	1.818114
240	-242.9372	-360.5025	117.5653	0.2986289	2.56955
246	-243.5427	-361.2742	117.7315	0.285384	2.474153
252	-254.4679	-373.6481	119.1802	0.8875648	0.9915306
258	-233.9384	-353.0735	119.1351	1.230133	0.5219667
264	-236.9689	-356.0328	119.0639	1.254621	0.6705745
270	-235.1324	-353.6561	118.5238	0.9390859	1.501434
276	-242.6648	-361.1283	118.4635	1.195973	1.349927
282	-233.0097	-351.6925	118.6827	1.022519	1.313284
288	-225.9971	-345.09	119.0929	1.166772	0.7674951
294	-232.733	-351.3879	118.6549	0.7575646	1.538978
300	-235.2016	-353.0836	117.882	1.001644	1.911881
306	-237.9915	-356.5073	118.5158	0.8779012	1.552807
312	-243.4515	-362.2605	118.809	0.7947319	1.393797
318	-239.7376	-358.5755	118.8379	0.8675335	1.313112
324	-242.1383	-360.8453	118.7071	1.433336	0.9150615
330	-247.4204	-366.5584	119.138	0.7640215	1.147333
336	-248.6615	-367.2414	118.5799	0.5621101	1.733829
342	-233.6748	-352.027	118.3522	0.6085943	1.859378
348	-236.0289	-354.478	118.449	0.5916566	1.804411
354	-239.889	-359.0372	119.1482	0.9984452	0.9081105
360	-235.7005	-354.5236	118.8231	0.8337253	1.352008
366	-230.6211	-348.9923	118.3712	0.681133	1.796344
372	-237.3745	-355.9124	118.5379	0.02402138	2.125759
378	-232.0615	-350.597	118.5355	0.02641587	2.125759
384	-234.9722	-353.6481	118.6759	0.177121	1.932575
390	-241.1205	-360.2613	119.1408	0.652307	1.241074
396	-245.9335	-365.0944	119.1609	0.7033474	1.180451
402	-241.5574	-360.0657	118.5083	0.03054381	2.140803
408	-241.6628	-360.1555	118.4927	0.04617466	2.140803
414	-243.8445	-362.5974	118.7529	0.02682644	1.981767
420	-244.7197	-362.4798	117.7601	0.01363757	2.625367
426	-241.8935	-359.5845	117.6911	0.02578899	2.660471
432	-248.9137	-367.3738	118.4601	0.07837914	2.14103
438	-239.5443	-357.9981	118.4539	0.08464812	2.14103
444	-243.8591	-362.3659	118.5069	0.0316284	2.14103
450	-235.758	-354.2403	118.4823	0.05623379	2.14103
456	-240.2888	-358.3131	118.0243	0.09404902	2.410379
462	-238.6047	-357.0054	118.4007	0.1339584	2.143547
468	-240.8338	-358.5524	117.7186	0.3122286	2.465439
474	-243.9663	-363.0693	119.103	0.5574758	1.34915
480	-243.7288	-363.0607	119.3319	0.1729739	1.469722
486	-246.8227	-365.6656	118.8429	0.197674	1.804483
492	-243.9818	-363.0848	119.103	0.5574758	1.34915
498	-247.6012	-366.7042	119.103	0.5574758	1.34915
504	-233.5659	-352.1267	118.5609	0.6714962	1.669832
510	-244.526	-363.629	119.103	0.5574758	1.34915
516	-245.7954	-364.8984	119.103	0.5574758	1.34915
522	-241.3758	-358.8919	117.5161	0.6306552	2.39241
528	-225.4788	-344.2144	118.7356	0.5337502	1.643312
534	-222.6954	-341.4826	118.7873	0.6752086	1.501709
540	-230.8213	-349.7586	118.9373	0.5054509	1.516483
546	-235.4178	-354.0072	118.5894	0.4492298	1.805838
552	-236.485	-355.588	119.103	0.5574758	1.34915
558	-242.5829	-361.6858	119.103	0.5574758	1.34915
564	-239.5296	-358.6325	119.103	0.5574758	1.34915
570	-238.903	-358.006	119.103	0.5574758	1.34915
576	-242.3445	-361.4475	119.103	0.5574758	1.34915
582	-236.9385	-356.0415	119.103	0.5574758	1.34915
588	-237.7276	-356.8306	119.103	0.5574758	1.34915
594	-240.6739	-359.7769	119.103	0.5574758	1.34915
600	-240.3069	-359.4098	119.103	0.5574758	1.34915
606	-240.2243	-359.3273	119.103	0.5574758	1.34915
612	-236.2845	-355.3875	119.103	0.5574758	1.34915
618	-238.9062	-358.0092	119.103	0.5574758	1.34915
624	-235.8994	-355.0024	119.103	0.5574758	1.34915
630	-234.9562	-354.0592	119.103	0.5574758	1.34915
636	-238.7437	-357.8467	119.103	0.5574758	1.34915
642	-237.1831	-356.2861	119.103	0.5574758	1.34915
648	-240.5163	-359.6193	119.103	0.5574758	1.34915
654	-239.333	-358.7059	119.3728	0.02019932	1.553317
660	-238.811	-357.914	119.103	0.5574758	1.34915
666	-232.8706	-351.9736	119.103	0.5574758	1.34915
672	-234.2089	-353.3119	119.103	0.5574758	1.34915
678	-237.7061	-356.8091	119.103	0.5574758	1.34915
684	-246.3871	-365.597	119.2099	0.01302756	1.67653
690	-238.2128	-357.3158	119.103	0.5574758	1.34915
696	-238.3495	-357.4525	119.103	0.5574758	1.34915
702	-238.1658	-357.2688	119.103	0.5574758	1.34915
708	-241.7196	-360.8226	119.103	0.5574758	1.34915
714	-242.9989	-362.1019	119.103	0.5574758	1.34915
720	-237.899	-356.9139	119.0149	1.251888	0.7571755
726	-235.5218	-354.5538	119.032	1.276503	0.689493
732	-232.7003	-351.4255	118.7253	1.565826	0.3304717
738	-237.1675	-355.7387	118.5712	1.637364	0.2692013
744	-231.0004	-349.09	118.0896	2.043953	0.2317023
750	-230.3953	-348.9337	118.5384	1.720141	0.3024411
756	-231.048	-349.5338	118.4858	1.720141	0.2676585
762	-226.6733	-344.9779	118.3046	1.910333	0.2729808
768	-230.9363	-349.2151	118.2788	1.773696	0.2008946
774	-234.0299	-351.7327	117.7028	2.211217	0.1617401
780	-233.3907	-351.3873	117.9966	2.023683	0.1905321
786	-235.5899	-353.6809	118.0911	2.028311	0.2257208
792	-235.1755	-353.3385	118.1629	1.976869	0.2344188
798	-235.7935	-353.9403	118.1468	1.976869	0.2274911
804	-233.5981	-351.6221	118.024	2.057679	0.2111193
810	-240.2858	-358.5987	118.3129	1.856904	0.2484176
816	-231.3544	-350.0113	118.6569	1.585853	0.2909157
822	-237.8767	-356.6796	118.8029	1.559261	0.4565247
828	-250.2363	-369.2561	119.0198	1.330703	0.4166756
834	-237.5465	-356.3309	118.7844	1.579977	0.5303755
840	-234.5393	-353.0261	118.4868	1.698032	0.2560454
846	-233.7185	-352.0983	118.3798	1.872225	0.2975335
852	-227.9532	-347.0169	119.0637	1.193112	0.771536
858	-235.2763	-354.34	119.0637	1.193112	0.771536
864	-231.5595	-350.8968	119.3374	0.9194932	0.771536
870	-233.8182	-353.0323	119.2141	0.9828192	0.8498634
876	-229.7356	-348.9171	119.1815	0.7197286	1.148073
882	-234.794	-353.5955	118.8015	1.318277	0.937505
888	-233.785	-352.8157	119.0307	0.8748141	1.144269
894	-226.5048	-345.4381	118.9333	0.9476735	1.1659
900	-236.386	-355.4528	119.0668	0.9476735	1.043892
906	-231.2035	-350.2915	119.088	1.147703	0.8006235
912	-240.3621	-359.1866	118.8245	0.974274	1.236341
918	-236.3304	-355.4061	119.0757	1.169068	0.7883662
924	-242.4666	-361.6821	119.2154	1.045772	0.7652854
930	-236.743	-355.712	118.9691	1.002187	1.084651
936	-235.1129	-353.9763	118.8634	1.107794	1.084651
942	-251.2715	-370.3531	119.0816	1.158785	0.7943296
948	-246.2595	-365.1571	118.8976	1.22874	0.9304209
954	-237.549	-356.8039	119.2549	0.6296004	1.16281
960	-236.1646	-355.1268	118.9622	0.5350754	1.475474
966	-235.1231	-353.9666	118.8435	0.8101259	1.354609
972	-238.8675	-357.7255	118.858	0.7635391	1.379886
978	-240.8523	-359.6291	118.7768	0.9468244	1.298431
984	-241.5291	-360.3684	118.8394	1.099303	1.11452
990	-245.7751	-364.7544	118.9793	1.366737	0.6071339
996	-245.6192	-364.6761	119.0568	1.270379	0.6527727
1002	-244.7581	-363.71	118.9519	1.029604	1.075066
1008	-238.1967	-357.0507	118.854	1.127533	1.075066
1014	-233.7124	-352.5263	118.8138	1.050436	1.18046
1020	-234.7273	-353.5892	118.862	0.8820945	1.281717
1026	-238.5558	-357.1983	118.6424	0.4094416	1.796668
1032	-236.167	-355.2013	119.0343	0.6330815	1.343616
1038	-235.1273	-353.5847	118.4574	0.613252	1.783669
1044	-231.8407	-350.5763	118.7356	0.8465991	1.410511
1050	-241.547	-360.446	118.8991	0.695902	1.4006
1056	-243.2918	-362.2847	118.9929	1.033378	1.032513
1062	-243.9486	-362.9195	118.9709	1.072423	1.015889
1068	-239.0659	-358.4454	119.3796	0.6596361	1.019888
1074	-234.1248	-353.4107	119.2859	0.9183798	0.8408239
1080	-237.1861	-356.4219	119.2357	0.9291253	0.8876037
1086	-241.9645	-360.9021	118.9376	1.227222	0.8876037
1092	-236.8498	-355.5529	118.7031	1.652563	0.4309601
1098	-237.0665	-355.8791	118.8125	1.535014	0.4096952
1104	-239.1016	-358.0299	118.9283	1.428959	0.5696133
1110	-236.1249	-355.1278	119.0029	1.333043	0.6331767
1116	-240.3015	-359.3753	119.0739	1.282996	0.5712274
1122	-237.2417	-356.2295	118.9878	1.369489	0.5693357
1128	-238.9698	-357.8859	118.9161	1.211254	0.9293348
1134	-246.2154	-364.3203	118.1048	0.4696014	2.117559
1140	-242.1146	-360.2719	118.1574	0.4256691	2.111936
1146	-245.0706	-363.928	118.8573	0.6024919	1.503699
1152	-243.5729	-362.3553	118.7824	0.9237716	1.312527
1158	-233.6328	-352.3068	118.674	1.032158	1.312527
1164	-237.0675	-355.6635	118.596	0.5751207	1.713303
1170	-236.1245	-354.9079	118.7834	0.6473589	1.525375
1176	-239.0629	-357.6009	118.5381	0.792614	1.598993
1182	-234.118	-352.4174	118.2994	0.9892571	1.629457
1188	-238.0024	-356.4057	118.4033	0.8853449	1.629457
